objective,similarity,correlation
81403,27,-0.512211
79246,28,-0.512211
80145,30,-0.512211
79864,36,-0.512211
81677,23,-0.512211
82032,32,-0.512211
83252,20,-0.512211
79345,32,-0.512211
84768,25,-0.512211
80382,26,-0.512211
79407,33,-0.512211
79581,28,-0.512211
79574,31,-0.512211
82319,21,-0.512211
79239,40,-0.512211
82745,26,-0.512211
82409,24,-0.512211
83455,29,-0.512211
81527,35,-0.512211
81045,24,-0.512211
78795,34,-0.512211
82187,27,-0.512211
81850,32,-0.512211
81879,32,-0.512211
80505,29,-0.512211
76198,30,-0.512211
83796,21,-0.512211
80281,20,-0.512211
79236,34,-0.512211
81449,32,-0.512211
80823,27,-0.512211
83163,29,-0.512211
79902,30,-0.512211
82625,25,-0.512211
80368,25,-0.512211
78897,32,-0.512211
81943,28,-0.512211
81106,23,-0.512211
84966,29,-0.512211
82180,29,-0.512211
82836,27,-0.512211
79839,41,-0.512211
82490,28,-0.512211
78439,26,-0.512211
82347,31,-0.512211
80821,30,-0.512211
82722,28,-0.512211
84660,24,-0.512211
85943,21,-0.512211
80433,27,-0.512211
81711,21,-0.512211
82415,23,-0.512211
80572,38,-0.512211
82415,28,-0.512211
80327,28,-0.512211
81003,24,-0.512211
79202,32,-0.512211
80160,35,-0.512211
77441,39,-0.512211
81934,24,-0.512211
82223,24,-0.512211
80979,37,-0.512211
77209,22,-0.512211
82715,25,-0.512211
79202,30,-0.512211
81410,28,-0.512211
78934,33,-0.512211
83121,23,-0.512211
79795,31,-0.512211
82964,26,-0.512211
79849,34,-0.512211
81531,25,-0.512211
77310,33,-0.512211
76974,40,-0.512211
81247,22,-0.512211
82007,22,-0.512211
81583,26,-0.512211
82543,22,-0.512211
78344,39,-0.512211
83406,29,-0.512211
78509,33,-0.512211
79991,27,-0.512211
79507,35,-0.512211
81607,32,-0.512211
83041,30,-0.512211
80657,28,-0.512211
79748,35,-0.512211
80299,35,-0.512211
81330,30,-0.512211
82027,24,-0.512211
82259,31,-0.512211
79249,32,-0.512211
78771,33,-0.512211
77888,38,-0.512211
81673,24,-0.512211
84747,27,-0.512211
82692,26,-0.512211
83236,26,-0.512211
79436,34,-0.512211
84091,32,-0.512211
79491,29,-0.512211
80338,30,-0.512211
78750,36,-0.512211
82211,29,-0.512211
81427,42,-0.512211
78666,28,-0.512211
80697,30,-0.512211
85988,21,-0.512211
83543,27,-0.512211
80107,31,-0.512211
84220,29,-0.512211
79619,30,-0.512211
82645,32,-0.512211
84508,23,-0.512211
80931,32,-0.512211
80929,26,-0.512211
79064,32,-0.512211
80581,28,-0.512211
81684,26,-0.512211
80550,35,-0.512211
84590,29,-0.512211
80590,30,-0.512211
80866,31,-0.512211
83487,21,-0.512211
81271,28,-0.512211
81271,25,-0.512211
84181,29,-0.512211
82033,28,-0.512211
79909,29,-0.512211
80576,36,-0.512211
85346,19,-0.512211
80176,30,-0.512211
81632,31,-0.512211
79350,33,-0.512211
78983,34,-0.512211
80244,35,-0.512211
83045,23,-0.512211
82277,19,-0.512211
82284,32,-0.512211
80434,35,-0.512211
79512,36,-0.512211
84291,21,-0.512211
79428,34,-0.512211
83417,23,-0.512211
79486,26,-0.512211
81829,30,-0.512211
79775,31,-0.512211
82888,28,-0.512211
76352,37,-0.512211
86011,25,-0.512211
79580,39,-0.512211
79849,31,-0.512211
87108,21,-0.512211
83240,24,-0.512211
80474,22,-0.512211
81366,26,-0.512211
77255,36,-0.512211
80412,27,-0.512211
80343,31,-0.512211
82387,32,-0.512211
79079,28,-0.512211
82841,28,-0.512211
81671,27,-0.512211
81497,31,-0.512211
80276,32,-0.512211
81690,27,-0.512211
82651,28,-0.512211
81235,27,-0.512211
82728,37,-0.512211
81962,26,-0.512211
78702,44,-0.512211
79754,31,-0.512211
82060,29,-0.512211
82615,32,-0.512211
78192,38,-0.512211
78574,33,-0.512211
80094,29,-0.512211
81120,33,-0.512211
80610,28,-0.512211
80791,29,-0.512211
81806,23,-0.512211
81198,28,-0.512211
84319,28,-0.512211
81014,26,-0.512211
81761,23,-0.512211
79102,27,-0.512211
82919,35,-0.512211
83484,29,-0.512211
80937,30,-0.512211
82804,25,-0.512211
81963,32,-0.512211
79042,31,-0.512211
79410,27,-0.512211
78459,37,-0.512211
83871,26,-0.512211
78283,25,-0.512211
80971,26,-0.512211
78520,31,-0.512211
80533,29,-0.512211
82416,22,-0.512211
85289,25,-0.512211
86214,28,-0.512211
84623,25,-0.512211
82302,28,-0.512211
81295,26,-0.512211
79794,33,-0.512211
79993,33,-0.512211
80370,27,-0.512211
78548,36,-0.512211
80109,37,-0.512211
79895,27,-0.512211
78768,30,-0.512211
82581,28,-0.512211
81645,28,-0.512211
80207,25,-0.512211
82179,26,-0.512211
78522,27,-0.512211
79208,24,-0.512211
80739,34,-0.512211
79523,25,-0.512211
78884,28,-0.512211
83514,32,-0.512211
79224,28,-0.512211
81274,20,-0.512211
80679,36,-0.512211
84801,18,-0.512211
81947,30,-0.512211
80514,29,-0.512211
82329,29,-0.512211
81424,31,-0.512211
82804,28,-0.512211
81810,27,-0.512211
81254,21,-0.512211
78196,37,-0.512211
80994,30,-0.512211
78942,27,-0.512211
82172,30,-0.512211
81444,32,-0.512211
85798,29,-0.512211
75924,32,-0.512211
76384,28,-0.512211
78512,42,-0.512211
78861,31,-0.512211
81750,25,-0.512211
83365,26,-0.512211
84084,38,-0.512211
80544,30,-0.512211
80452,31,-0.512211
81378,26,-0.512211
80494,32,-0.512211
79037,23,-0.512211
78719,26,-0.512211
78723,31,-0.512211
86202,21,-0.512211
76491,31,-0.512211
78542,35,-0.512211
82321,28,-0.512211
81739,33,-0.512211
83324,30,-0.512211
81565,31,-0.512211
84303,21,-0.512211
78039,33,-0.512211
82177,23,-0.512211
80898,27,-0.512211
80479,29,-0.512211
78277,33,-0.512211
82725,30,-0.512211
79472,33,-0.512211
80556,32,-0.512211
84817,32,-0.512211
79145,32,-0.512211
78346,32,-0.512211
77964,37,-0.512211
80892,29,-0.512211
79661,26,-0.512211
81253,27,-0.512211
85170,22,-0.512211
79900,33,-0.512211
79380,27,-0.512211
84106,26,-0.512211
79873,28,-0.512211
79200,26,-0.512211
78648,27,-0.512211
79959,31,-0.512211
78889,29,-0.512211
80145,26,-0.512211
80723,24,-0.512211
80540,30,-0.512211
85529,24,-0.512211
83626,30,-0.512211
80899,32,-0.512211
80507,27,-0.512211
81078,34,-0.512211
79538,29,-0.512211
82297,28,-0.512211
82737,33,-0.512211
78621,27,-0.512211
79754,30,-0.512211
80252,27,-0.512211
