objective,similarity,correlation
79562,87.7317,-0.261265
77813,86.6276,-0.261265
81593,87.1231,-0.261265
78182,88.2883,-0.261265
82083,86.9429,-0.261265
80240,88.5756,-0.261265
81048,87.2573,-0.261265
79481,88.6987,-0.261265
82621,86.966,-0.261265
80175,87.8549,-0.261265
83258,88.3854,-0.261265
83227,89.0631,-0.261265
78105,88.5415,-0.261265
77201,89.7618,-0.261265
82620,88.4014,-0.261265
82871,86.7958,-0.261265
79200,88.7588,-0.261265
79657,86.7087,-0.261265
82374,87.6917,-0.261265
81439,88.2292,-0.261265
82245,88.012,-0.261265
80425,87.012,-0.261265
80926,87.7397,-0.261265
79598,88.7588,-0.261265
81812,88.7958,-0.261265
81857,88.3013,-0.261265
81610,88.021,-0.261265
80308,88.5345,-0.261265
81407,84.8408,-0.261265
80734,87.7868,-0.261265
83093,86.2172,-0.261265
80863,86.3233,-0.261265
81036,86.9459,-0.261265
81127,87.8128,-0.261265
82533,86.023,-0.261265
78204,89.955,-0.261265
82701,89.1882,-0.261265
83567,87.3584,-0.261265
82189,88.045,-0.261265
84989,88.0951,-0.261265
79589,87.8338,-0.261265
82588,88.7628,-0.261265
84294,86.8498,-0.261265
81161,87.6116,-0.261265
80514,89.6707,-0.261265
81112,88.1852,-0.261265
82509,87.1441,-0.261265
83733,87.7467,-0.261265
80024,86.6917,-0.261265
82295,88.4114,-0.261265
78890,88.5846,-0.261265
82396,87.2002,-0.261265
80256,87.3684,-0.261265
80382,88.6316,-0.261265
79119,87.8689,-0.261265
79873,89.5025,-0.261265
81695,86.3774,-0.261265
82680,88.2593,-0.261265
83757,85.8438,-0.261265
78877,86.9389,-0.261265
84227,87.1522,-0.261265
82260,87.1401,-0.261265
82895,88.2613,-0.261265
82274,88.3604,-0.261265
82431,87.7377,-0.261265
82275,88.5976,-0.261265
80084,87.8999,-0.261265
78395,89.7277,-0.261265
82339,86.6066,-0.261265
78969,89.039,-0.261265
82526,87.2893,-0.261265
82232,87.2442,-0.261265
78334,89.4565,-0.261265
79107,87.3824,-0.261265
80733,87.6286,-0.261265
84229,87.6647,-0.261265
84686,89.4104,-0.261265
83585,86.8098,-0.261265
78987,88.0871,-0.261265
84344,86.2883,-0.261265
79566,88.4785,-0.261265
82576,88.1762,-0.261265
81557,86.5335,-0.261265
80842,87.3764,-0.261265
81211,86.7027,-0.261265
83117,88.8759,-0.261265
81780,86.2072,-0.261265
79719,87.5806,-0.261265
79479,88.8979,-0.261265
79110,88.2482,-0.261265
78382,89.3894,-0.261265
79097,87.8448,-0.261265
84130,87.1281,-0.261265
83203,85.5265,-0.261265
84359,86.5866,-0.261265
81184,89.1021,-0.261265
79989,90.006,-0.261265
77111,88.976,-0.261265
79181,89.2623,-0.261265
80065,89.0811,-0.261265
82206,85.962,-0.261265
83418,86.8969,-0.261265
81525,88.3854,-0.261265
78608,86.2092,-0.261265
83211,86.6016,-0.261265
78409,88.973,-0.261265
78602,89.3303,-0.261265
77975,88.0641,-0.261265
84549,87.1892,-0.261265
81273,87.3914,-0.261265
79699,88.2362,-0.261265
80660,87.8258,-0.261265
79857,87.6897,-0.261265
82222,87.5906,-0.261265
