objective,similarity,correlation
80024,92,-0.329008
82295,87,-0.329008
78890,88,-0.329008
82396,88,-0.329008
80256,89,-0.329008
80382,90,-0.329008
79119,89,-0.329008
79873,92,-0.329008
81695,88,-0.329008
82680,89,-0.329008
83757,88,-0.329008
78877,92,-0.329008
84227,85,-0.329008
82260,92,-0.329008
82895,90,-0.329008
82274,89,-0.329008
82431,90,-0.329008
82275,90,-0.329008
80084,90,-0.329008
78395,95,-0.329008
82339,91,-0.329008
78969,90,-0.329008
82526,92,-0.329008
82232,91,-0.329008
78334,91,-0.329008
79107,89,-0.329008
80733,93,-0.329008
84229,89,-0.329008
84686,91,-0.329008
83585,89,-0.329008
78987,89,-0.329008
84344,86,-0.329008
79566,89,-0.329008
82576,89,-0.329008
81557,89,-0.329008
80842,90,-0.329008
81211,90,-0.329008
83117,91,-0.329008
81780,88,-0.329008
79719,89,-0.329008
79479,91,-0.329008
79110,89,-0.329008
78382,93,-0.329008
79097,89,-0.329008
84130,86,-0.329008
83203,87,-0.329008
84359,88,-0.329008
81184,93,-0.329008
79989,92,-0.329008
77111,91,-0.329008
79181,92,-0.329008
80065,95,-0.329008
82206,84,-0.329008
83418,90,-0.329008
81525,90,-0.329008
78608,87,-0.329008
83211,87,-0.329008
78409,94,-0.329008
78602,91,-0.329008
77975,93,-0.329008
84549,89,-0.329008
81273,93,-0.329008
79699,89,-0.329008
80660,92,-0.329008
79857,88,-0.329008
82222,92,-0.329008
