objective,similarity,correlation
80545,35,-0.645234
81894,26,-0.645234
85654,28,-0.645234
80924,34,-0.645234
82590,31,-0.645234
82020,36,-0.645234
82084,36,-0.645234
80293,37,-0.645234
85294,28,-0.645234
81598,31,-0.645234
79904,34,-0.645234
82204,27,-0.645234
80732,34,-0.645234
78467,34,-0.645234
84985,29,-0.645234
82838,35,-0.645234
82538,37,-0.645234
80291,41,-0.645234
80838,33,-0.645234
80228,29,-0.645234
80658,37,-0.645234
78517,36,-0.645234
81498,31,-0.645234
78208,41,-0.645234
83147,32,-0.645234
81630,31,-0.645234
80466,46,-0.645234
81986,34,-0.645234
81315,31,-0.645234
82989,32,-0.645234
84192,31,-0.645234
77803,41,-0.645234
81168,27,-0.645234
81279,34,-0.645234
80776,28,-0.645234
82999,33,-0.645234
80268,41,-0.645234
79326,35,-0.645234
82241,37,-0.645234
79539,30,-0.645234
81755,37,-0.645234
81474,42,-0.645234
82774,23,-0.645234
75346,45,-0.645234
83464,34,-0.645234
78920,44,-0.645234
79679,30,-0.645234
79672,39,-0.645234
78143,35,-0.645234
77688,39,-0.645234
78590,35,-0.645234
85673,23,-0.645234
78271,40,-0.645234
80592,35,-0.645234
79897,41,-0.645234
81681,31,-0.645234
82407,30,-0.645234
79123,36,-0.645234
81203,37,-0.645234
81483,31,-0.645234
80667,32,-0.645234
77626,39,-0.645234
81314,30,-0.645234
78229,36,-0.645234
77446,39,-0.645234
81921,29,-0.645234
79562,39,-0.645234
77813,35,-0.645234
81593,35,-0.645234
78182,42,-0.645234
82083,29,-0.645234
80240,30,-0.645234
81048,44,-0.645234
79481,36,-0.645234
82621,26,-0.645234
80175,34,-0.645234
83258,29,-0.645234
83227,31,-0.645234
78105,40,-0.645234
77201,39,-0.645234
82620,31,-0.645234
82871,30,-0.645234
79200,44,-0.645234
79657,36,-0.645234
82374,34,-0.645234
81439,40,-0.645234
82245,37,-0.645234
80425,39,-0.645234
80926,34,-0.645234
79598,39,-0.645234
81812,34,-0.645234
81857,31,-0.645234
81610,30,-0.645234
80308,31,-0.645234
81407,35,-0.645234
80734,36,-0.645234
83093,35,-0.645234
80863,35,-0.645234
81036,34,-0.645234
81127,40,-0.645234
82533,29,-0.645234
78204,37,-0.645234
82701,31,-0.645234
83567,28,-0.645234
82189,30,-0.645234
84989,32,-0.645234
79589,37,-0.645234
82588,26,-0.645234
84294,37,-0.645234
81161,31,-0.645234
80514,41,-0.645234
81112,34,-0.645234
82509,32,-0.645234
83733,34,-0.645234
80024,45,-0.645234
82295,26,-0.645234
78890,40,-0.645234
82396,30,-0.645234
80256,39,-0.645234
80382,31,-0.645234
79119,37,-0.645234
79873,37,-0.645234
81695,33,-0.645234
82680,37,-0.645234
83757,31,-0.645234
78877,35,-0.645234
84227,26,-0.645234
82260,26,-0.645234
82895,26,-0.645234
82274,36,-0.645234
82431,29,-0.645234
82275,37,-0.645234
80084,38,-0.645234
78395,39,-0.645234
82339,33,-0.645234
78969,41,-0.645234
