objective,similarity,correlation
53839,88,-0.262833
56094,81,-0.262833
57445,85,-0.262833
53156,81,-0.262833
53243,80,-0.262833
49786,86,-0.262833
56819,86,-0.262833
52575,81,-0.262833
53547,89,-0.262833
54286,83,-0.262833
52368,88,-0.262833
54577,87,-0.262833
54951,84,-0.262833
53550,85,-0.262833
54857,81,-0.262833
55582,90,-0.262833
53495,87,-0.262833
52626,89,-0.262833
56065,85,-0.262833
53512,81,-0.262833
54649,84,-0.262833
54539,89,-0.262833
54001,86,-0.262833
55054,81,-0.262833
51046,88,-0.262833
55531,86,-0.262833
54118,89,-0.262833
53553,88,-0.262833
52819,86,-0.262833
54277,89,-0.262833
54380,86,-0.262833
54565,86,-0.262833
52224,88,-0.262833
54735,83,-0.262833
52480,87,-0.262833
54227,80,-0.262833
52796,85,-0.262833
52531,83,-0.262833
55680,82,-0.262833
52064,86,-0.262833
54912,90,-0.262833
52488,83,-0.262833
52142,86,-0.262833
54654,80,-0.262833
54620,82,-0.262833
52293,88,-0.262833
56895,81,-0.262833
54235,86,-0.262833
50537,85,-0.262833
54845,87,-0.262833
55619,86,-0.262833
53841,87,-0.262833
52865,85,-0.262833
54706,85,-0.262833
55664,88,-0.262833
57978,85,-0.262833
55106,84,-0.262833
56506,84,-0.262833
51529,84,-0.262833
55609,84,-0.262833
55858,83,-0.262833
52571,86,-0.262833
52980,89,-0.262833
51489,87,-0.262833
52012,88,-0.262833
53684,86,-0.262833
51535,86,-0.262833
55207,88,-0.262833
55419,88,-0.262833
54038,89,-0.262833
53528,89,-0.262833
52938,81,-0.262833
54446,85,-0.262833
53177,85,-0.262833
53436,88,-0.262833
55304,82,-0.262833
56008,83,-0.262833
54761,84,-0.262833
53633,87,-0.262833
56628,83,-0.262833
53517,84,-0.262833
54040,80,-0.262833
52488,82,-0.262833
54965,85,-0.262833
53588,85,-0.262833
54482,77,-0.262833
53784,85,-0.262833
54572,82,-0.262833
53895,89,-0.262833
56891,78,-0.262833
56561,84,-0.262833
52524,88,-0.262833
53737,87,-0.262833
53610,82,-0.262833
56271,83,-0.262833
50721,90,-0.262833
53198,87,-0.262833
52071,87,-0.262833
56264,87,-0.262833
53467,85,-0.262833
53543,85,-0.262833
54199,81,-0.262833
52779,84,-0.262833
52757,87,-0.262833
52284,86,-0.262833
55169,85,-0.262833
55001,90,-0.262833
51080,84,-0.262833
55193,85,-0.262833
51978,84,-0.262833
54706,81,-0.262833
54759,87,-0.262833
53485,84,-0.262833
51291,86,-0.262833
54775,85,-0.262833
56807,88,-0.262833
56052,90,-0.262833
53059,85,-0.262833
56705,80,-0.262833
53158,80,-0.262833
53840,83,-0.262833
55118,81,-0.262833
55283,86,-0.262833
55350,83,-0.262833
51832,85,-0.262833
55684,83,-0.262833
54800,81,-0.262833
54207,83,-0.262833
52903,83,-0.262833
53255,90,-0.262833
54335,83,-0.262833
54895,86,-0.262833
51690,90,-0.262833
54488,84,-0.262833
55932,86,-0.262833
58329,78,-0.262833
56042,82,-0.262833
54321,85,-0.262833
54778,82,-0.262833
54362,87,-0.262833
53212,88,-0.262833
54100,82,-0.262833
55222,80,-0.262833
54645,83,-0.262833
53546,90,-0.262833
51914,85,-0.262833
54701,91,-0.262833
53871,85,-0.262833
51228,88,-0.262833
53411,83,-0.262833
53000,90,-0.262833
53393,82,-0.262833
55564,86,-0.262833
54112,86,-0.262833
54537,85,-0.262833
53472,84,-0.262833
55961,86,-0.262833
52691,91,-0.262833
56023,87,-0.262833
58025,88,-0.262833
55728,86,-0.262833
53102,85,-0.262833
51630,85,-0.262833
54743,85,-0.262833
52123,84,-0.262833
53191,89,-0.262833
55489,84,-0.262833
52143,86,-0.262833
55734,80,-0.262833
54754,87,-0.262833
55178,88,-0.262833
54130,87,-0.262833
55298,87,-0.262833
54206,88,-0.262833
55551,83,-0.262833
55793,89,-0.262833
55893,80,-0.262833
50915,86,-0.262833
52791,86,-0.262833
52945,88,-0.262833
51348,86,-0.262833
53936,85,-0.262833
53884,84,-0.262833
54431,85,-0.262833
52506,88,-0.262833
54933,86,-0.262833
54684,87,-0.262833
54151,82,-0.262833
52982,86,-0.262833
52753,87,-0.262833
59757,78,-0.262833
54101,78,-0.262833
55328,82,-0.262833
54456,80,-0.262833
54914,84,-0.262833
57920,84,-0.262833
52085,83,-0.262833
51142,89,-0.262833
53852,85,-0.262833
57071,84,-0.262833
51903,86,-0.262833
54463,89,-0.262833
54323,84,-0.262833
52584,80,-0.262833
55259,79,-0.262833
55888,84,-0.262833
53188,86,-0.262833
55608,86,-0.262833
52607,86,-0.262833
53101,86,-0.262833
54020,90,-0.262833
54233,88,-0.262833
52273,80,-0.262833
57473,82,-0.262833
53614,88,-0.262833
55641,83,-0.262833
53072,82,-0.262833
54530,85,-0.262833
53463,84,-0.262833
55227,80,-0.262833
52052,85,-0.262833
54782,88,-0.262833
54208,82,-0.262833
53483,84,-0.262833
56185,91,-0.262833
54119,87,-0.262833
54504,89,-0.262833
54523,88,-0.262833
54821,88,-0.262833
53927,85,-0.262833
53017,87,-0.262833
52462,83,-0.262833
53060,87,-0.262833
52737,88,-0.262833
52744,84,-0.262833
55064,86,-0.262833
54318,85,-0.262833
53948,86,-0.262833
54399,82,-0.262833
55624,86,-0.262833
53902,84,-0.262833
54441,86,-0.262833
57815,82,-0.262833
55836,81,-0.262833
52497,84,-0.262833
52585,84,-0.262833
53870,83,-0.262833
51520,87,-0.262833
56516,87,-0.262833
53836,84,-0.262833
56835,83,-0.262833
54430,83,-0.262833
53251,87,-0.262833
54093,83,-0.262833
54563,84,-0.262833
53942,86,-0.262833
52793,85,-0.262833
55003,86,-0.262833
55694,82,-0.262833
53753,90,-0.262833
51966,87,-0.262833
53777,87,-0.262833
55875,79,-0.262833
55742,81,-0.262833
52141,88,-0.262833
53816,87,-0.262833
52394,85,-0.262833
52998,86,-0.262833
55288,87,-0.262833
55047,84,-0.262833
54209,87,-0.262833
53420,83,-0.262833
54161,86,-0.262833
52581,83,-0.262833
56418,93,-0.262833
52644,87,-0.262833
53756,84,-0.262833
56906,84,-0.262833
52513,83,-0.262833
56169,84,-0.262833
52005,85,-0.262833
52835,82,-0.262833
54196,83,-0.262833
53968,84,-0.262833
53429,85,-0.262833
52657,87,-0.262833
58606,80,-0.262833
53449,86,-0.262833
55483,82,-0.262833
57458,83,-0.262833
54032,85,-0.262833
53671,84,-0.262833
54442,85,-0.262833
53012,87,-0.262833
50188,88,-0.262833
55912,83,-0.262833
55024,82,-0.262833
53879,85,-0.262833
54179,85,-0.262833
58241,85,-0.262833
54980,82,-0.262833
55608,85,-0.262833
53106,87,-0.262833
53154,88,-0.262833
53068,87,-0.262833
55067,86,-0.262833
53013,89,-0.262833
54302,81,-0.262833
51302,85,-0.262833
55717,91,-0.262833
55202,84,-0.262833
55721,81,-0.262833
54231,85,-0.262833
52365,87,-0.262833
53543,91,-0.262833
53249,83,-0.262833
52281,90,-0.262833
51991,88,-0.262833
55183,89,-0.262833
55397,86,-0.262833
52583,87,-0.262833
53596,87,-0.262833
56461,85,-0.262833
54013,83,-0.262833
56194,86,-0.262833
54778,93,-0.262833
55744,87,-0.262833
54500,87,-0.262833
55223,86,-0.262833
55117,91,-0.262833
53126,86,-0.262833
52632,89,-0.262833
58517,80,-0.262833
52561,87,-0.262833
55819,83,-0.262833
55335,81,-0.262833
53499,87,-0.262833
51633,89,-0.262833
56335,88,-0.262833
52968,87,-0.262833
56698,89,-0.262833
56232,85,-0.262833
53908,82,-0.262833
52931,84,-0.262833
53232,86,-0.262833
54486,85,-0.262833
54152,81,-0.262833
55312,86,-0.262833
55437,85,-0.262833
54536,79,-0.262833
55203,84,-0.262833
57804,83,-0.262833
53269,81,-0.262833
54729,87,-0.262833
52912,81,-0.262833
55108,86,-0.262833
55750,82,-0.262833
55233,84,-0.262833
55626,84,-0.262833
52748,88,-0.262833
52512,86,-0.262833
53749,86,-0.262833
52500,89,-0.262833
55408,78,-0.262833
54017,83,-0.262833
52906,87,-0.262833
57129,86,-0.262833
53358,88,-0.262833
54015,89,-0.262833
56291,85,-0.262833
55833,83,-0.262833
53634,85,-0.262833
55833,88,-0.262833
53411,87,-0.262833
55745,83,-0.262833
55944,89,-0.262833
55853,77,-0.262833
55665,84,-0.262833
55794,83,-0.262833
56651,81,-0.262833
52285,85,-0.262833
54897,87,-0.262833
57237,86,-0.262833
51976,85,-0.262833
52496,84,-0.262833
54210,83,-0.262833
54751,81,-0.262833
56992,85,-0.262833
54390,86,-0.262833
52517,86,-0.262833
