objective,similarity,correlation
54031,86,-0.369357
53423,89,-0.369357
53924,86,-0.369357
54133,83,-0.369357
57494,77,-0.369357
52663,89,-0.369357
57163,87,-0.369357
56274,83,-0.369357
55084,83,-0.369357
52673,84,-0.369357
56029,83,-0.369357
53623,83,-0.369357
54509,87,-0.369357
53943,85,-0.369357
55436,81,-0.369357
54974,82,-0.369357
54091,88,-0.369357
55065,84,-0.369357
55583,85,-0.369357
53761,85,-0.369357
52014,87,-0.369357
54222,88,-0.369357
54471,85,-0.369357
54038,90,-0.369357
53988,84,-0.369357
54878,84,-0.369357
56250,88,-0.369357
53816,80,-0.369357
54674,88,-0.369357
54351,86,-0.369357
55279,85,-0.369357
54294,84,-0.369357
53173,89,-0.369357
51068,84,-0.369357
54822,91,-0.369357
54815,86,-0.369357
53379,82,-0.369357
55183,85,-0.369357
52933,85,-0.369357
55415,86,-0.369357
55163,88,-0.369357
53742,86,-0.369357
54955,85,-0.369357
54687,84,-0.369357
54115,82,-0.369357
56816,81,-0.369357
52562,89,-0.369357
54145,86,-0.369357
55125,85,-0.369357
52626,86,-0.369357
52130,88,-0.369357
53504,86,-0.369357
55549,86,-0.369357
54397,81,-0.369357
54507,83,-0.369357
56531,80,-0.369357
55713,88,-0.369357
53544,81,-0.369357
55431,85,-0.369357
52418,90,-0.369357
53392,91,-0.369357
56338,81,-0.369357
52415,86,-0.369357
56128,83,-0.369357
51756,87,-0.369357
53123,80,-0.369357
53205,85,-0.369357
57309,85,-0.369357
52250,85,-0.369357
52987,88,-0.369357
58115,86,-0.369357
56128,82,-0.369357
55800,83,-0.369357
52918,85,-0.369357
54493,82,-0.369357
52261,86,-0.369357
56546,89,-0.369357
55836,82,-0.369357
54805,85,-0.369357
52923,89,-0.369357
54728,87,-0.369357
54875,86,-0.369357
53273,81,-0.369357
52319,86,-0.369357
57221,82,-0.369357
52006,91,-0.369357
56312,84,-0.369357
55910,85,-0.369357
52667,87,-0.369357
51341,84,-0.369357
55277,85,-0.369357
54828,83,-0.369357
52620,89,-0.369357
53407,90,-0.369357
52767,86,-0.369357
53663,87,-0.369357
53887,85,-0.369357
52949,86,-0.369357
55040,87,-0.369357
57014,85,-0.369357
55112,79,-0.369357
55749,84,-0.369357
53698,88,-0.369357
54583,85,-0.369357
50798,88,-0.369357
55101,81,-0.369357
53477,88,-0.369357
53477,81,-0.369357
52743,90,-0.369357
56529,80,-0.369357
51761,89,-0.369357
54844,82,-0.369357
54313,85,-0.369357
53963,88,-0.369357
51777,90,-0.369357
53201,87,-0.369357
52164,86,-0.369357
55491,86,-0.369357
53334,87,-0.369357
55517,82,-0.369357
52042,86,-0.369357
53423,88,-0.369357
52386,85,-0.369357
52753,81,-0.369357
52913,83,-0.369357
51904,84,-0.369357
55799,85,-0.369357
52519,84,-0.369357
56576,78,-0.369357
56457,84,-0.369357
51743,87,-0.369357
54881,84,-0.369357
52171,86,-0.369357
53566,86,-0.369357
53599,86,-0.369357
53949,86,-0.369357
54466,87,-0.369357
56228,82,-0.369357
53645,86,-0.369357
56965,83,-0.369357
54253,86,-0.369357
52538,86,-0.369357
53076,84,-0.369357
54261,85,-0.369357
53817,86,-0.369357
52599,83,-0.369357
53476,83,-0.369357
54913,83,-0.369357
54395,86,-0.369357
54045,88,-0.369357
57439,87,-0.369357
52824,88,-0.369357
53081,85,-0.369357
56495,88,-0.369357
51470,89,-0.369357
54363,81,-0.369357
56270,84,-0.369357
53075,85,-0.369357
54276,83,-0.369357
53752,86,-0.369357
56142,83,-0.369357
52928,87,-0.369357
53435,87,-0.369357
55374,85,-0.369357
52695,89,-0.369357
55410,83,-0.369357
53587,85,-0.369357
51325,89,-0.369357
52953,86,-0.369357
54532,86,-0.369357
57278,84,-0.369357
53591,86,-0.369357
53650,88,-0.369357
53582,85,-0.369357
52191,87,-0.369357
57750,84,-0.369357
52370,89,-0.369357
51624,87,-0.369357
53780,84,-0.369357
52405,84,-0.369357
56674,84,-0.369357
53259,88,-0.369357
55990,86,-0.369357
56296,83,-0.369357
55321,88,-0.369357
52425,90,-0.369357
53282,88,-0.369357
55087,85,-0.369357
54033,87,-0.369357
54626,80,-0.369357
53288,81,-0.369357
52618,82,-0.369357
55156,82,-0.369357
58552,80,-0.369357
57452,83,-0.369357
54239,88,-0.369357
52564,90,-0.369357
54314,86,-0.369357
54175,86,-0.369357
54022,84,-0.369357
55009,86,-0.369357
55123,85,-0.369357
55693,84,-0.369357
54620,84,-0.369357
52029,90,-0.369357
57544,85,-0.369357
56046,84,-0.369357
54269,86,-0.369357
55982,86,-0.369357
54309,84,-0.369357
53980,86,-0.369357
54866,82,-0.369357
55107,85,-0.369357
52647,87,-0.369357
51312,88,-0.369357
54916,88,-0.369357
52158,84,-0.369357
53226,85,-0.369357
54291,85,-0.369357
52102,85,-0.369357
52981,89,-0.369357
53620,85,-0.369357
56000,87,-0.369357
56693,79,-0.369357
52082,88,-0.369357
54212,86,-0.369357
56624,88,-0.369357
52969,87,-0.369357
53183,84,-0.369357
53227,87,-0.369357
53878,86,-0.369357
52297,87,-0.369357
51234,88,-0.369357
51322,84,-0.369357
55135,84,-0.369357
55617,87,-0.369357
55731,86,-0.369357
54087,85,-0.369357
53066,86,-0.369357
54571,83,-0.369357
52884,87,-0.369357
55391,82,-0.369357
56535,84,-0.369357
54230,83,-0.369357
54143,85,-0.369357
55577,88,-0.369357
54089,84,-0.369357
51705,89,-0.369357
53255,88,-0.369357
54416,88,-0.369357
54172,84,-0.369357
53184,86,-0.369357
52109,83,-0.369357
51895,87,-0.369357
52787,83,-0.369357
56058,80,-0.369357
56826,81,-0.369357
56708,82,-0.369357
54004,89,-0.369357
53323,85,-0.369357
54533,87,-0.369357
54317,86,-0.369357
52789,84,-0.369357
53834,87,-0.369357
53414,87,-0.369357
53229,86,-0.369357
54945,86,-0.369357
53579,89,-0.369357
53975,84,-0.369357
54090,83,-0.369357
55322,88,-0.369357
54526,84,-0.369357
57965,80,-0.369357
52557,89,-0.369357
51130,88,-0.369357
55959,85,-0.369357
52601,86,-0.369357
53841,86,-0.369357
55440,80,-0.369357
54503,85,-0.369357
57888,85,-0.369357
51138,89,-0.369357
54546,82,-0.369357
52586,87,-0.369357
52652,86,-0.369357
56469,86,-0.369357
54374,87,-0.369357
54260,81,-0.369357
52537,86,-0.369357
54557,84,-0.369357
53338,85,-0.369357
57741,83,-0.369357
53329,86,-0.369357
56039,82,-0.369357
52638,88,-0.369357
57140,80,-0.369357
53240,86,-0.369357
52067,85,-0.369357
53527,88,-0.369357
52889,86,-0.369357
53572,89,-0.369357
55770,87,-0.369357
52124,83,-0.369357
55353,84,-0.369357
53809,85,-0.369357
56250,82,-0.369357
52558,85,-0.369357
54586,86,-0.369357
54906,83,-0.369357
53259,82,-0.369357
55926,84,-0.369357
54860,85,-0.369357
51887,88,-0.369357
54771,87,-0.369357
53760,85,-0.369357
53483,87,-0.369357
54081,87,-0.369357
53435,89,-0.369357
56362,87,-0.369357
55020,83,-0.369357
55988,81,-0.369357
53731,86,-0.369357
54598,84,-0.369357
54715,85,-0.369357
53969,86,-0.369357
55519,84,-0.369357
56430,85,-0.369357
53153,84,-0.369357
49789,88,-0.369357
55294,84,-0.369357
56065,83,-0.369357
55060,84,-0.369357
55019,85,-0.369357
55015,84,-0.369357
55703,84,-0.369357
52676,87,-0.369357
52165,81,-0.369357
54999,85,-0.369357
53025,86,-0.369357
57164,81,-0.369357
57657,79,-0.369357
53008,87,-0.369357
52594,86,-0.369357
56390,82,-0.369357
52791,86,-0.369357
55049,90,-0.369357
58071,88,-0.369357
52060,90,-0.369357
54536,82,-0.369357
53396,80,-0.369357
53838,88,-0.369357
55853,86,-0.369357
55470,84,-0.369357
52653,91,-0.369357
51745,88,-0.369357
54561,84,-0.369357
53197,88,-0.369357
53156,87,-0.369357
51142,84,-0.369357
54088,87,-0.369357
59617,87,-0.369357
54856,80,-0.369357
55156,87,-0.369357
56718,84,-0.369357
50905,89,-0.369357
54166,84,-0.369357
55838,88,-0.369357
53754,87,-0.369357
54758,83,-0.369357
56735,85,-0.369357
51761,83,-0.369357
53582,85,-0.369357
54466,85,-0.369357
52372,86,-0.369357
55206,86,-0.369357
57043,84,-0.369357
53740,84,-0.369357
53046,86,-0.369357
55399,84,-0.369357
54159,85,-0.369357
52066,89,-0.369357
54980,81,-0.369357
53133,86,-0.369357
55025,87,-0.369357
54270,80,-0.369357
56439,84,-0.369357
54495,86,-0.369357
54128,83,-0.369357
52966,86,-0.369357
